City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Seattle,uberX,COMPLETED,2017-12-09 00:08:58 +0000 UTC,2017-12-09 00:13:51 +0000 UTC,47.6132396,-122.3500587,"2401 Elliott Ave, Seattle, Washington 98121, US",2017-12-09 00:31:06 +0000 UTC,47.6457234,-122.3260223,"2723 Eastlake Ave E, Seattle, WA 98102, USA",3.41,6.59,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-12-06 02:53:27 +0000 UTC,2017-12-06 02:53:33 +0000 UTC,47.6120885,-122.3473179,,2017-12-06 03:21:07 +0000 UTC,47.6120885,-122.3473179,,0.43,28.11,USD
Seattle,uberX,COMPLETED,2017-12-02 17:35:40 +0000 UTC,2017-12-02 17:40:00 +0000 UTC,47.6117974057,-122.347236787,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-12-02 17:44:13 +0000 UTC,47.6220355395,-122.336304523,"1043 Harrison St, Seattle, WA 98109, USA",1.21,6.82,USD
Seattle,uberX,COMPLETED,2017-12-02 07:43:06 +0000 UTC,2017-12-02 07:48:13 +0000 UTC,47.6058936813,-122.338899558,"1200 Western Ave, Seattle, WA 98101, USA",2017-12-02 07:53:40 +0000 UTC,47.61183267,-122.347007878,"2226 Elliott Ave, Seattle, Washington 98121, US",1.05,6.43,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-12-02 06:26:02 +0000 UTC,2017-12-02 06:27:57 +0000 UTC,47.6063463,-122.3381462,,2017-12-02 06:55:56 +0000 UTC,47.6063463,-122.3381462,,0.78,20.29,USD
Seattle,uberX,COMPLETED,2017-12-02 03:32:54 +0000 UTC,2017-12-02 03:36:38 +0000 UTC,47.6091458509,-122.338611223,"116 Pike St, Seattle, WA 98101, US",2017-12-02 03:46:15 +0000 UTC,47.6125215631,-122.320775582,"1130 Broadway, Seattle, 98122, US",1.19,8.1,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-11-28 05:20:21 +0000 UTC,2017-11-28 05:23:38 +0000 UTC,47.6120885,-122.3473179,,2017-11-28 05:54:41 +0000 UTC,47.6120885,-122.3473179,,4.18,17.04,USD
Seattle,uberX,COMPLETED,2017-11-27 09:44:16 +0000 UTC,2017-11-27 09:47:54 +0000 UTC,47.617691,-122.3449217,"500 Wall St, Seattle, WA 98121, USA",2017-11-27 09:54:02 +0000 UTC,47.6059664,-122.3389883,,1.16,6.59,USD
Seattle,uberX,COMPLETED,2017-11-27 08:07:10 +0000 UTC,2017-11-27 08:09:53 +0000 UTC,47.6117442294,-122.347158328,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-11-27 08:13:43 +0000 UTC,47.6177039278,-122.344847794,"500 Wall St, Seattle, WA 98121, USA",0.84,3.24,USD
San Francisco,uberX,COMPLETED,2017-11-26 20:09:20 +0000 UTC,2017-11-26 20:15:08 +0000 UTC,37.3996497,-121.9470892,"620 Park View Dr #303, Santa Clara, CA 95054, USA",2017-11-26 20:30:54 +0000 UTC,37.3736651,-122.0661093,"5 Continental Cir, Mountain View, CA 94040, USA",9.92,13.05,USD
San Francisco,uberX,COMPLETED,2017-11-25 21:13:01 +0000 UTC,2017-11-25 21:17:41 +0000 UTC,37.3996244,-121.9470957,"620 Park View Dr, Santa Clara, CA 95054, US",2017-11-25 21:33:38 +0000 UTC,37.4522035,-121.9099982,"1466 N Milpitas Blvd, Milpitas, CA 95035, US",6.48,11.06,USD
San Francisco,uberX,COMPLETED,2017-11-23 20:35:45 +0000 UTC,2017-11-23 20:40:27 +0000 UTC,37.399594717,-121.947324555,"620 Park View Dr, Santa Clara, CA 95054, US",2017-11-23 21:05:58 +0000 UTC,37.5295999671,-122.282849205,"315 Chesterton Ave, Belmont, CA 94002, USA",23.31,28.22,USD
Seattle,uberX,COMPLETED,2017-11-22 01:45:20 +0000 UTC,2017-11-22 01:59:16 +0000 UTC,47.6117848,-122.3473158,"2226 Elliott Ave, Seattle, WA 98121, USA",2017-11-22 02:31:33 +0000 UTC,47.4442533,-122.3006783,,13.93,59.64,USD
Seattle,uberX,DRIVER_CANCELED,2017-11-22 01:28:07 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.6108982554,-122.347353296,,1970-01-01 00:00:00 +0000 UTC,47.6113186917,-122.345533753,"400 Pine St, Seattle, WA 98101, US",0.00,5,USD
Seattle,uberX,CANCELED,2017-11-22 01:25:37 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.6181666702,-122.354644081,,1970-01-01 00:00:00 +0000 UTC,47.6175491075,-122.353585864,"400 Pine St, Seattle, WA 98101, US",0.00,0,USD
Seattle,uberX,COMPLETED,2017-11-19 04:59:14 +0000 UTC,2017-11-19 05:01:16 +0000 UTC,47.6267233,-122.3423367,"810 Dexter Ave N, Seattle, WA 98109, US",2017-11-19 05:10:15 +0000 UTC,47.6119522,-122.3477168,"2226 Elliott Ave, Seattle, Washington 98121, US",1.75,3.63,USD
Seattle,uberX,COMPLETED,2017-11-19 01:48:11 +0000 UTC,2017-11-19 01:51:32 +0000 UTC,47.6112669434,-122.345084848,"2103 Western Ave, Seattle, WA 98121, USA",2017-11-19 01:54:51 +0000 UTC,47.6268607837,-122.342334719,"810 Dexter Ave N, Seattle, WA 98109, US",1.33,6.95,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-11-17 18:13:36 +0000 UTC,2017-11-17 18:14:41 +0000 UTC,47.6128768,-122.3502276,,2017-11-17 18:54:05 +0000 UTC,47.6128768,-122.3502276,,1.54,34.06,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-11-15 20:32:57 +0000 UTC,2017-11-15 20:34:12 +0000 UTC,47.6120885,-122.3473179,,2017-11-15 21:04:14 +0000 UTC,47.6120885,-122.3473179,,0.43,16,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-11-10 04:19:14 +0000 UTC,2017-11-10 04:20:43 +0000 UTC,47.6120885,-122.3473179,,2017-11-10 04:42:45 +0000 UTC,47.6120885,-122.3473179,,1.01,19.83,USD
Seattle,,UNFULFILLED,2017-11-10 04:04:13 +0000 UTC,2017-11-10 04:16:53 +0000 UTC,47.6120885,-122.3473179,,2017-11-10 04:16:53 +0000 UTC,47.6120885,-122.3473179,,0.00,0,
Seattle,uberX,COMPLETED,2017-11-07 04:17:46 +0000 UTC,2017-11-07 04:22:20 +0000 UTC,47.6115094,-122.3368308,"400 Pine St, Seattle, WA 98101, USA",2017-11-07 04:26:47 +0000 UTC,47.6119199,-122.3472766,"2226 Elliott Ave, Seattle, Washington 98121, US",0.90,5.46,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-11-06 19:32:41 +0000 UTC,2017-11-06 19:33:47 +0000 UTC,47.6120885,-122.3473179,,2017-11-06 20:15:09 +0000 UTC,47.6120885,-122.3473179,,4.18,29.07,USD
Seattle,uberX,COMPLETED,2017-11-03 00:51:59 +0000 UTC,2017-11-03 00:57:45 +0000 UTC,47.6068422154,-122.338218644,"1221 1st Ave, Seattle, WA 98101, USA",2017-11-03 01:15:58 +0000 UTC,47.658772585,-122.312130779,"4142 University Way NE, Seattle, WA 98105, USA",4.85,14.26,USD
Seattle,uberX,COMPLETED,2017-11-02 05:58:49 +0000 UTC,2017-11-02 06:03:37 +0000 UTC,47.6059677,-122.3389638,"1200 Western Ave, Seattle, Washington 98101, US",2017-11-02 06:06:35 +0000 UTC,47.611771,-122.3471445,"2226 Elliott Ave, Seattle, Washington 98121, US",0.89,6.5,USD
Seattle,uberX,COMPLETED,2017-11-02 02:04:03 +0000 UTC,2017-11-02 02:05:58 +0000 UTC,47.629622628,-122.360453847,"211 W Highland Dr, Seattle, WA 98119, USA",2017-11-02 02:13:36 +0000 UTC,47.6168865735,-122.345939924,"2501 4th Ave, Seattle, WA 98121, US",1.83,8.46,USD
Seattle,uberX,COMPLETED,2017-11-02 01:31:52 +0000 UTC,2017-11-02 01:37:09 +0000 UTC,47.6149001,-122.3550604,"2801 Alaskan Way Suite 105, Seattle, WA 98121, USA",2017-11-02 01:47:19 +0000 UTC,47.6295492,-122.3600102,"211 Highland Dr, Seattle, WA 98109, US",1.48,6.77,USD
Seattle,uberX,COMPLETED,2017-10-30 02:56:39 +0000 UTC,2017-10-30 02:58:43 +0000 UTC,47.6175544942,-122.345051829,"500 Wall St, Seattle, WA 98121, USA",2017-10-30 03:01:31 +0000 UTC,47.6117134214,-122.347115901,"2226 Elliott Ave, Seattle, Washington 98121, US",0.58,5.88,USD
Seattle,uberX,COMPLETED,2017-10-30 00:48:15 +0000 UTC,2017-10-30 00:50:18 +0000 UTC,47.6117567,-122.3471461,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-10-30 00:56:17 +0000 UTC,47.6177504,-122.3450012,"500 Wall St, Seattle, WA 98121, USA",0.67,5.96,USD
Seattle,uberX,COMPLETED,2017-10-29 19:22:45 +0000 UTC,2017-10-29 19:24:52 +0000 UTC,47.6104475511,-122.341627983,"2103 Western Ave, Seattle, WA 98121, USA",2017-10-29 19:34:53 +0000 UTC,47.6140588381,-122.327902865,"1124 Pike St, Seattle, WA 98101, US",1.46,8.29,USD
Seattle,uberX,COMPLETED,2017-10-29 09:17:19 +0000 UTC,2017-10-29 09:19:27 +0000 UTC,47.6060761,-122.338761,"1200 Western Ave, Seattle, Washington 98101, US",2017-10-29 09:24:02 +0000 UTC,47.6116604,-122.3467827,"2226 Elliott Ave, Seattle, Washington 98121, US",0.91,6.89,USD
Seattle,uberX,COMPLETED,2017-10-28 02:30:36 +0000 UTC,2017-10-28 02:39:56 +0000 UTC,47.611782,-122.3471012,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-10-28 02:44:58 +0000 UTC,47.6134522,-122.332325,"911 Pine St, Seattle, WA 98101, US",1.03,6.98,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-10-26 03:04:30 +0000 UTC,2017-10-26 03:05:47 +0000 UTC,47.6120885,-122.3473179,,2017-10-26 03:27:58 +0000 UTC,47.6120885,-122.3473179,,0.91,31.96,USD
Seattle,uberX,COMPLETED,2017-10-22 00:56:56 +0000 UTC,2017-10-22 01:00:21 +0000 UTC,47.6117648,-122.347502,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-10-22 01:07:42 +0000 UTC,47.6196582,-122.345641,"567 John St, Seattle, WA 98109, USA",0.86,6.28,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-10-18 18:40:55 +0000 UTC,2017-10-18 18:42:19 +0000 UTC,47.6128768,-122.3502276,,2017-10-18 19:14:32 +0000 UTC,47.6128768,-122.3502276,,0.39,22.61,USD
Seattle,uberX,COMPLETED,2017-10-17 01:19:53 +0000 UTC,2017-10-17 01:22:51 +0000 UTC,47.6116899681,-122.347152969,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-10-17 01:28:00 +0000 UTC,47.6137201645,-122.335352728,"1700 7th Ave Ste 116, Seattle, WA 98101, US",0.76,5.8,USD
Seattle,uberX,COMPLETED,2017-10-14 02:26:19 +0000 UTC,2017-10-14 02:29:38 +0000 UTC,47.6118272813,-122.347514658,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-10-14 02:34:31 +0000 UTC,47.6216898855,-122.337175069,"350 Terry Ave N, Seattle, WA 98109, US",1.32,7.07,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-10-13 18:04:24 +0000 UTC,2017-10-13 18:05:13 +0000 UTC,47.6128768,-122.3502276,,2017-10-13 19:20:47 +0000 UTC,47.6128768,-122.3502276,,1.54,34.06,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-10-11 19:45:25 +0000 UTC,2017-10-11 19:46:40 +0000 UTC,47.6128768,-122.3502276,,2017-10-11 20:06:28 +0000 UTC,47.6128768,-122.3502276,,0.39,16,USD
Seattle,UberEATS Marketplace,CANCELED,2017-10-11 03:31:34 +0000 UTC,2017-10-11 03:31:43 +0000 UTC,47.6120554,-122.3473374,,2017-10-11 03:31:43 +0000 UTC,47.6120554,-122.3473374,,0.00,0,USD
Seattle,uberPOOL,COMPLETED,2017-10-08 01:42:16 +0000 UTC,2017-10-08 01:45:47 +0000 UTC,47.6118409149,-122.347553457,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-10-08 02:11:13 +0000 UTC,47.6161130202,-122.201236169,"515 Bellevue Way NE, Bellevue, WA 98004, US",13.14,10.94,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-10-06 02:10:43 +0000 UTC,2017-10-06 02:12:05 +0000 UTC,47.6120885,-122.3473179,,2017-10-06 02:43:09 +0000 UTC,47.6120885,-122.3473179,,0.33,15.9,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-10-06 02:06:17 +0000 UTC,2017-10-06 02:07:34 +0000 UTC,47.6120885,-122.3473179,,2017-10-06 02:21:41 +0000 UTC,47.6120885,-122.3473179,,1.02,19.99,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-10-05 02:29:51 +0000 UTC,2017-10-05 02:31:16 +0000 UTC,47.6120885,-122.3473179,,2017-10-05 03:12:46 +0000 UTC,47.6120885,-122.3473179,,0.73,22.59,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-10-04 02:06:23 +0000 UTC,2017-10-04 02:06:29 +0000 UTC,47.6120885,-122.3473179,,2017-10-04 02:30:07 +0000 UTC,47.6120885,-122.3473179,,0.92,12.64,USD
Seattle,uberX,COMPLETED,2017-10-01 00:16:35 +0000 UTC,2017-10-01 00:21:22 +0000 UTC,47.6288249,-122.1490025,"14320 NE 21st St #16, Bellevue, WA 98007, USA",2017-10-01 00:36:48 +0000 UTC,47.6160835,-122.201315,"401 Bellevue Way NE, Bellevue, WA 98004, USA",3.25,6.14,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-09-30 23:30:37 +0000 UTC,2017-09-30 23:32:51 +0000 UTC,47.6162007106,-122.202314132,"401 Bellevue Way NE, Bellevue, WA 98004, USA",2017-09-30 23:58:06 +0000 UTC,47.628846257,-122.148677381,"14320 NE 21st St #16, Bellevue, WA 98007, USA",3.99,4.85,USD
Seattle,uberX,COMPLETED,2017-09-25 02:52:32 +0000 UTC,2017-09-25 03:17:57 +0000 UTC,47.6096477563,-122.338078054,"222 Pike St, Seattle, WA 98101, USA",2017-09-25 03:26:05 +0000 UTC,47.6212837811,-122.333030808,"301 Minor Ave N, Seattle, Washington 98109, US",1.48,8.07,USD
Seattle,uberPOOL,CANCELED,2017-09-25 02:51:44 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.6079331,-122.3237283,,1970-01-01 00:00:00 +0000 UTC,47.6083509,-122.322803,"301 Minor Ave N, Seattle, Washington 98109, US",0.00,0,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-09-24 19:43:25 +0000 UTC,2017-09-24 19:49:06 +0000 UTC,47.605004,-122.3303202,"701 5th Ave, Seattle, WA 98104, USA",2017-09-24 20:16:39 +0000 UTC,47.6589723,-122.3131397,"4214 University Way NE, Seattle, WA 98105, US",5.55,9.18,USD
Seattle,uberPOOL,COMPLETED,2017-09-24 18:56:42 +0000 UTC,2017-09-24 19:01:18 +0000 UTC,47.6116716,-122.3470503,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-09-24 19:10:02 +0000 UTC,47.6050761,-122.3304887,"701 5th Ave, Seattle, WA 98104, US",1.40,6.88,USD
Seattle,uberX,COMPLETED,2017-09-24 03:36:00 +0000 UTC,2017-09-24 03:39:12 +0000 UTC,47.6116616,-122.3471272,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-09-24 03:46:12 +0000 UTC,47.6296174,-122.3599596,"211 Highland Dr, Seattle, WA 98109, US",1.72,8.21,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-09-23 04:07:37 +0000 UTC,2017-09-23 04:08:42 +0000 UTC,47.6120885,-122.3473179,,2017-09-23 04:34:16 +0000 UTC,47.6120885,-122.3473179,,4.18,42.22,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-09-15 02:52:08 +0000 UTC,2017-09-15 02:53:02 +0000 UTC,47.6120885,-122.3473179,,2017-09-15 03:42:11 +0000 UTC,47.6120885,-122.3473179,,4.18,25.79,USD
Seattle,uberPOOL,COMPLETED,2017-09-10 03:50:47 +0000 UTC,2017-09-10 03:54:55 +0000 UTC,47.6097899,-122.3362877,"1427 4th Ave, Seattle, WA 98101, USA",2017-09-10 04:01:22 +0000 UTC,47.6118281,-122.3474657,"2226 Elliott Ave, Seattle, Washington 98121, US",1.15,4.16,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-09-06 01:31:44 +0000 UTC,2017-09-06 01:31:55 +0000 UTC,47.6152474,-122.3497446,,2017-09-06 01:55:46 +0000 UTC,47.6152474,-122.3497446,,3.21,13.49,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-09-06 01:28:57 +0000 UTC,2017-09-06 01:30:10 +0000 UTC,47.6120885,-122.3473179,,2017-09-06 02:26:21 +0000 UTC,47.6120885,-122.3473179,,0.91,23.71,USD
Seattle,uberX,COMPLETED,2017-09-01 21:59:38 +0000 UTC,2017-09-01 22:09:18 +0000 UTC,47.6123514,-122.3477647,"27 Bell St, Seattle, WA 98121, USA",2017-09-01 22:21:01 +0000 UTC,47.6118528,-122.3361125,"400 Pine St, Seattle, WA 98101, US",1.19,9.75,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-08-31 03:11:50 +0000 UTC,2017-08-31 03:11:56 +0000 UTC,47.6120885,-122.3473179,,2017-08-31 03:32:56 +0000 UTC,47.6120885,-122.3473179,,1.11,20.4,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-08-29 03:28:37 +0000 UTC,2017-08-29 03:29:48 +0000 UTC,47.6120885,-122.3473179,,2017-08-29 03:53:38 +0000 UTC,47.6120885,-122.3473179,,1.11,24.26,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-08-27 02:54:41 +0000 UTC,2017-08-27 02:55:58 +0000 UTC,47.6120885,-122.3473179,,2017-08-27 03:24:43 +0000 UTC,47.6120885,-122.3473179,,1.11,29.76,USD
Seattle,uberX,COMPLETED,2017-08-26 04:40:22 +0000 UTC,2017-08-26 04:42:54 +0000 UTC,47.6272148034,-122.333091488,"901 Fairview Ave N, Seattle, WA 98109, USA",2017-08-26 04:55:12 +0000 UTC,47.6117329672,-122.346932776,"2226 Elliott Ave, Seattle, Washington 98121, US",2.21,4.12,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-08-22 18:34:10 +0000 UTC,2017-08-22 18:35:02 +0000 UTC,47.6128768,-122.3502276,,2017-08-22 19:23:00 +0000 UTC,47.6128768,-122.3502276,,0.51,15.9,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-08-22 03:42:53 +0000 UTC,2017-08-22 03:43:00 +0000 UTC,47.6120885,-122.3473179,,2017-08-22 04:22:29 +0000 UTC,47.6120885,-122.3473179,,4.18,21.42,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-08-22 03:37:01 +0000 UTC,2017-08-22 03:37:29 +0000 UTC,47.6120885,-122.3473179,,2017-08-22 03:53:02 +0000 UTC,47.6120885,-122.3473179,,0.68,27.99,USD
Seattle,UberEATS Marketplace,COMPLETED,2017-08-16 03:29:40 +0000 UTC,2017-08-16 03:29:45 +0000 UTC,47.6120885,-122.3473179,,2017-08-16 04:03:11 +0000 UTC,47.6120885,-122.3473179,,0.60,0,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-08-15 04:21:24 +0000 UTC,2017-08-15 04:32:08 +0000 UTC,47.4444347436,-122.29757893,"Parking Garage Floor 3, TNC/Rideshare Seattle–Tacoma International Airport",2017-08-15 04:56:19 +0000 UTC,47.6116504474,-122.347154059,"2226 Elliott Ave, Seattle, Washington 98121, US",15.20,13,USD
Seattle,uberX,COMPLETED,2017-08-11 01:52:41 +0000 UTC,2017-08-11 02:05:26 +0000 UTC,47.6119752465,-122.347948059,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-08-11 02:17:24 +0000 UTC,47.6120074588,-122.335781959,"4th Ave and Pine St, Seattle, WA 98101, US",1.23,3.15,USD
Seattle,uberPOOL,COMPLETED,2017-08-09 02:56:01 +0000 UTC,2017-08-09 02:57:34 +0000 UTC,47.6159719711,-122.201766632,"401 Bellevue Way NE, Bellevue, WA 98004, USA",2017-08-09 03:15:29 +0000 UTC,47.6117807779,-122.347317383,"2226 Elliott Ave, Seattle, Washington 98121, US",11.99,6.3,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-08-09 01:48:31 +0000 UTC,2017-08-09 01:53:40 +0000 UTC,47.6121878997,-122.348038648,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-08-09 02:31:55 +0000 UTC,47.6176798018,-122.202940397,"10300 NE 8th St, Bellevue, WA 98004, USA",10.84,2.79,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-08-08 03:07:18 +0000 UTC,2017-08-08 03:12:08 +0000 UTC,47.6176595336,-122.344907099,"500 Wall St, Seattle, WA 98121, USA",2017-08-08 03:17:18 +0000 UTC,47.6112315702,-122.345083452,"2103 Western Ave, Seattle, WA 98121, US",0.69,2.49,USD
Seattle,uberX,CANCELED,2017-08-06 20:36:18 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,47.6119854,-122.3495349,,1970-01-01 00:00:00 +0000 UTC,47.6087935,-122.3440753,"2720 4th Ave #116, Seattle, WA 98121, USA",0.00,5,USD
Seattle,uberX,COMPLETED,2017-08-05 21:38:23 +0000 UTC,2017-08-05 21:40:50 +0000 UTC,47.6162572,-122.3490621,"2616 2nd Ave, Seattle, WA 98121, USA",2017-08-05 22:02:48 +0000 UTC,47.616926,-122.2017581,"515 Bellevue Way NE, Bellevue, WA 98004, US",10.36,4.49,USD
Seattle,uberPOOL,COMPLETED,2017-08-05 21:27:03 +0000 UTC,2017-08-05 21:31:40 +0000 UTC,47.6119097,-122.3478355,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-08-05 21:37:48 +0000 UTC,47.6161933,-122.3494925,"2616 2nd Ave, Seattle, WA 98121, US",0.56,2.49,USD
Seattle,uberPOOL: MATCHED,COMPLETED,2017-08-04 03:53:24 +0000 UTC,2017-08-04 04:05:41 +0000 UTC,47.4442049,-122.2984682,"Parking Garage Floor 3, TNC/Rideshare Seattle–Tacoma International Airport",2017-08-04 04:29:29 +0000 UTC,47.6118289,-122.3471322,"2226 Elliott Ave, Seattle, Washington 98121, US",14.59,13.54,USD
Seattle,SUV,COMPLETED,2017-08-04 02:22:23 +0000 UTC,2017-08-04 02:29:11 +0000 UTC,47.6115866,-122.3471979,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-08-04 02:50:21 +0000 UTC,47.4444362,-122.3010539,"17801 International Blvd, Seattle, WA 98158, US",13.50,66.85,USD
Seattle,uberX,COMPLETED,2017-08-03 05:31:59 +0000 UTC,2017-08-03 05:34:11 +0000 UTC,47.6161309,-122.3490297,"2616 2nd Ave, Seattle, WA 98121, US",2017-08-03 05:40:24 +0000 UTC,47.6118857,-122.3476871,"2226 Elliott Ave, Seattle, Washington 98121, US",1.26,4.49,USD
Seattle,uberX,COMPLETED,2017-08-02 05:36:27 +0000 UTC,2017-08-02 05:42:55 +0000 UTC,47.627250175,-122.333224258,"901 Fairview Ave N, Seattle, WA 98109, USA",2017-08-02 05:50:46 +0000 UTC,47.6118787146,-122.347734467,"2226 Elliott Ave, Seattle, Washington 98121, US",2.02,4.49,USD
Seattle,uberX,COMPLETED,2017-08-02 04:33:36 +0000 UTC,2017-08-02 04:40:53 +0000 UTC,47.6050191,-122.3305147,"701 5th Ave, Seattle, WA 98104, USA",2017-08-02 04:45:10 +0000 UTC,47.6274363,-122.3334391,"901 Fairview Ave N, Seattle, WA 98109, US",2.07,5.1,USD
Seattle,uberX,COMPLETED,2017-08-02 03:53:08 +0000 UTC,2017-08-02 03:57:00 +0000 UTC,47.6113005549,-122.345078387,"2103 Western Ave, Seattle, WA 98121, US",2017-08-02 04:01:58 +0000 UTC,47.6049907699,-122.330888693,"701 5th Ave Columbia Center Fl 75, Seattle, WA 98104, US",1.04,4.49,USD
Seattle,uberX,COMPLETED,2017-08-02 03:08:57 +0000 UTC,2017-08-02 03:12:05 +0000 UTC,47.5789328,-122.4107023,"1702 Alki Ave SW, Seattle, WA 98116, USA",2017-08-02 03:25:33 +0000 UTC,47.6119323,-122.3478309,"2226 Elliott Ave, Seattle, Washington 98121, US",7.58,4.71,USD
Seattle,uberX,COMPLETED,2017-08-02 01:42:58 +0000 UTC,2017-08-02 01:48:31 +0000 UTC,47.6118836,-122.3476189,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-08-02 02:09:02 +0000 UTC,47.5789082,-122.4112607,"1702 Alki Ave SW, Seattle, WA 98116, USA",7.19,4.49,USD
Seattle,uberX,COMPLETED,2017-07-31 00:42:11 +0000 UTC,2017-07-31 00:46:43 +0000 UTC,47.6308673015,-122.144795973,"2245 148th Ave NE, Bellevue, WA 98007, USA",2017-07-31 01:09:31 +0000 UTC,47.6118629706,-122.347886469,"2226 Elliott Ave, Seattle, Washington 98121, US",13.16,27.74,USD
Seattle,uberX,COMPLETED,2017-07-30 23:59:48 +0000 UTC,2017-07-31 00:02:33 +0000 UTC,47.6160452533,-122.20171886,"401 Bellevue Way NE, Bellevue, WA 98004, USA",2017-07-31 00:12:45 +0000 UTC,47.6310640248,-122.144494895,"2245 148th Ave NE, Bellevue, WA 98007, US",4.52,14.01,USD
Seattle,uberX,COMPLETED,2017-07-30 18:52:25 +0000 UTC,2017-07-30 18:56:28 +0000 UTC,47.6147943413,-122.354854583,"2801 Alaskan Way #103, Seattle, WA 98121, USA",2017-07-30 19:21:16 +0000 UTC,47.6166065969,-122.201765681,,11.09,27.12,USD
Seattle,uberX,COMPLETED,2017-07-30 00:25:44 +0000 UTC,2017-07-30 00:27:39 +0000 UTC,47.5977163,-122.3263238,"522 6th Ave S, Seattle, WA 98104, US",2017-07-30 01:02:45 +0000 UTC,47.6118397,-122.3476497,"2226 Elliott Ave, Seattle, Washington 98121, US",2.92,18.64,USD
Seattle,uberX,COMPLETED,2017-07-29 14:09:58 +0000 UTC,2017-07-29 14:13:35 +0000 UTC,47.6115831,-122.3472119,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-07-29 14:22:03 +0000 UTC,47.5973018,-122.3263851,"609 S Weller St, Seattle, Washington 98104, US",2.84,3.96,USD
Seattle,uberX,COMPLETED,2017-07-29 04:44:20 +0000 UTC,2017-07-29 04:45:50 +0000 UTC,47.7081277,-122.3261853,"401 N.E. Northgate Way, Spc. 944, Seattle, WA 98125, USA",2017-07-29 05:07:46 +0000 UTC,47.6117248,-122.3469764,"2226 Elliott Ave, Seattle, Washington 98121, US",8.80,9.1,USD
Seattle,uberX,COMPLETED,2017-07-29 02:22:06 +0000 UTC,2017-07-29 02:30:04 +0000 UTC,47.6109531,-122.3359858,"1509 5th Ave, Seattle, WA 98101, USA",2017-07-29 02:42:18 +0000 UTC,47.7081165,-122.326084,"401 NE Northgate Way #944, Seattle, WA 98125, US",7.75,8.18,USD
Seattle,uberX,COMPLETED,2017-07-29 01:58:50 +0000 UTC,2017-07-29 02:04:11 +0000 UTC,47.6119005,-122.3477654,"2226 Elliott Ave, Seattle, Washington 98121, US",2017-07-29 02:12:19 +0000 UTC,47.611116,-122.3359872,"1509 5th Ave, Seattle, WA 98101, US",1.12,3.55,USD
